id,name,type,source,usage,img_src
material648,月莲,须弥区域特产,野外采集 须弥水域采集,"{'草神瞳共鸣石': '制作', '提纳里': '突破', '莱依拉': '突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/40/819bpl8r5vzz2eqdx1nsytrwkvitjs6.png/60px-%E6%9C%88%E8%8E%B2.png
material649,黑麦粉,食材,烹饪加工获得（黑麦*1）,"{'白灵果派': '烹饪', '边地薄饼': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/b/bc/hlbkuc7pbzacd8thhuczlpznkxpyw4s.png/60px-%E9%BB%91%E9%BA%A6%E7%B2%89.png
material650,白灵果,食材,野外采集,"{'图谱': '', '谧音吹哨': '兑换', '万能钥匙': '兑换', '掘金之锹': '兑换', '今日收获': '烹饪', '双果卷': '烹饪', '浆果煎肉': '烹饪', '白灵果派': '烹饪', '白灵果酿鸡': '烹饪', '白灵蛋卷': '烹饪', '转盘特调': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/f/f8/8yl33fgoiw32f4mnjtt25ggwt6lmywt.png/60px-%E7%99%BD%E7%81%B5%E6%9E%9C.png
material651,黑麦,食材,野外采集 杂货店购买 挪德卡莱杂货店购买,"{'边地薄饼': '烹饪', '白灵果派': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/4/47/55j8bnhzfosljtgjiitiiymt5q5lk9p.png/60px-%E9%BB%91%E9%BA%A6.png
material652,夏槲果,食材,野外采集,"{'图谱': '', '乌髓孑灯': '兑换', '罗网勾针': '兑换', '今日收获': '烹饪', '双果卷': '烹饪', '夏槲蛋糕': '烹饪', '浆果煎肉': '烹饪', '白灵果派': '烹饪', '转盘特调': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/8/8c/bnmb8icf7soaizxqccy0fskfuy7iwy3.png/60px-%E5%A4%8F%E6%A7%B2%E6%9E%9C.png
material653,酸奶油,食材,烹饪加工获得（牛奶*1）,"{'夏槲蛋糕': '烹饪', '白灵果派': '烹饪', '白灵果酿鸡': '烹饪', '白灵蛋卷': '烹饪', '脆脆烤肉': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/5/56/si9up6uzby6tt095yvn29wixpt4y66q.png/60px-%E9%85%B8%E5%A5%B6%E6%B2%B9.png
material654,红果果菇,食材,"野外采集
安饶之野果园采集",{'酪烤菇菇串': '烹饪'},https://patchwiki.biligame.com/images/ys/thumb/a/a2/bflivum30u792o3oi56i06ujtfcn1ud.png/60px-%E7%BA%A2%E6%9E%9C%E6%9E%9C%E8%8F%87.png.jpeg
material655,澄晶实,食材,野外采集 液态燃素区域采集,"{'图谱': '', '息燧之笛': '兑换', '虹的行迹': '兑换', '宝石闪闪': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/3/38/qmhxtp67javz49cxho85rxje9txvxv7.png/60px-%E6%BE%84%E6%99%B6%E5%AE%9E.png
material656,烛伞蘑菇,食材,野外采集,"{'食用': '', '效果': '', '为选中的角色恢复': '', '点生命值': '', '图谱': '', '木棉之环': '兑换', '碎链': '兑换', '强水': '', '烹饪': ''}",https://patchwiki.biligame.com/images/ys/thumb/7/73/7m7frholbx6oua79z427osbx73dcfdr.png/60px-%E7%83%9B%E4%BC%9E%E8%98%91%E8%8F%87.png
material657,颗粒果,食材,野外采集,"{'图谱': '', '息燧之笛': '兑换', '碎链': '兑换', '丰稔之赐': '烹饪', '串烤牛心': '烹饪', '咚咚嘭嘭': '烹饪', '塔塔可': '烹饪', '多彩之森': '烹饪', '奇瑰之汤': '烹饪', '宝石闪闪': '烹饪', '山与海与天空': '烹饪', '沃陆果饮': '烹饪', '温泉时光': '烹饪', '炎岩之颂': '烹饪', '粒果杯': '烹饪', '粒果片片': '烹饪', '粒果肉汤': '烹饪', '粒果膨膨棒': '烹饪', '粒果裹裹': '烹饪', '虾肉浓汤': '烹饪', '酪烤菇菇串': '烹饪', '龙龙饼干': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/7/72/b2sgxu8l8s14zye8x7fx47byy0ofw5s.png/60px-%E9%A2%97%E7%B2%92%E6%9E%9C.png
material658,沉玉仙茗,食材,野外采集 翘英庄采集,"{'沉玉茶露': '烹饪', '玉纹茶叶蛋': '烹饪', '茶好月圆': '烹饪', '茶熏乳鸽': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/8/80/gbuf4aaibqaj6bjs5h0tu1fjpze3rj2.png/60px-%E6%B2%89%E7%8E%89%E4%BB%99%E8%8C%97.png
material659,泡泡桔,食材,野外采集 枫丹蔬果贩购买每三天15个,"{'食用': '', '效果': '', '为选中的角色恢复': '', '点生命值': '', '图谱': '', '海渊终曲': '兑换', '浪影阔剑': '兑换', '公义的酬报': '兑换', '酸桔饵': '炼金合成', '果果软糖': '烹饪', '桔桔薄饼': '烹饪', '桔香鸭胸肉': '烹饪', '泡泡舒芙蕾': '烹饪', '缤纷马卡龙': '烹饪', '花果三重奏': '烹饪', '贝壳彩糖': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/2/27/seavhi9vzld1l04btq1uhz27ar7tjk9.png/60px-%E6%B3%A1%E6%B3%A1%E6%A1%94.png
material660,汐藻,食材,野外采集,"{'图谱': '', '海渊终曲': '兑换', '纯水流华': '兑换', '纯洁之水': '', '炼金合成': '', '贝壳彩糖': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/e/ef/4nt4r2a3x6yr7uo038rofdktharyixo.png/60px-%E6%B1%90%E8%97%BB.png
material661,发酵果实汁,食材,枫丹杂货铺购买,"{'奶油炖鸡': '烹饪', '港湾牛肚': '烹饪', '韦西鸡': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/4/4e/gool66o28wnd6xdcjdpi4m7sv940u2c.png/60px-%E5%8F%91%E9%85%B5%E6%9E%9C%E5%AE%9E%E6%B1%81.png
material662,茉洁草,食材,野外采集 枫丹蔬果贩购买（每三天15个）,"{'图谱': '', '静谧之曲': '兑换', '浪影阔剑': '兑换', '纯水流华': '兑换', '维护机关频闪诱饵': '炼金合成', '卡苏莱砂锅': '烹饪', '枫丹肥肝': '烹饪', '生肉塔塔': '烹饪', '白淞鲜汤': '烹饪', '百味一缕': '烹饪', '羊杂哈吉斯': '烹饪', '花果三重奏': '烹饪', '韦西鸡': '烹饪', '香烤肋排': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/2/27/5cqr88s82ycveqim9h3xtiycsr1arg0.png/60px-%E8%8C%89%E6%B4%81%E8%8D%89.png
material663,咖啡豆,食材,须弥城· 普斯帕咖啡馆 购买 枫丹廷· [咖啡厅·露泽] 购买,"{'咖啡芭芭露': '烹饪', '肉肉盛宴餐': '烹饪', '致水神': '烹饪', '蜜金泡果': '烹饪', '酥酥羊角包': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/b/bb/2lpej1yc5wmk27dys7jyz3iy8pgqvwv.png/60px-%E5%92%96%E5%95%A1%E8%B1%86.png
material664,神秘的肉,食材,动物掉落,"{'神秘的肉加工产物': '加工', '秘香肉团': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/3/3d/1cw22jkzjn4gvqvvs5dl055ydj345yu.png/60px-%E7%A5%9E%E7%A7%98%E7%9A%84%E8%82%89.png.jpeg
material665,神秘的肉加工产物,食材,烹饪加工获得,"{'兽肉': '加工', '禽肉': '加工', '鱼肉': '加工', '三种产物出现概率相同': ''}",https://patchwiki.biligame.com/images/ys/thumb/c/c6/gmr5jqbxxysz0vtv44cbq0miol7rr19.png/60px-%E7%A5%9E%E7%A7%98%E7%9A%84%E8%82%89%E5%8A%A0%E5%B7%A5%E4%BA%A7%E7%89%A9.png
material666,枣椰,食材,野外采集 阿如村商人阿扎莱处购买（每三天10个） 须弥沙漠绿洲采集 枫丹城果蔬商欧仁妮处购买,"{'千层酥酥': '烹饪', '枣椰蜜糖': '烹饪', '椰炭饼': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/9/9a/ao3iuuelv1z5yskc6fj9fcfqvruzno0.png/60px-%E6%9E%A3%E6%A4%B0.png
material667,墩墩桃,食材,野外采集 须弥杂货店购买（每三天10个） 梦中的桓那兰那兰玛尼购买（每三天10个） 阿如村商人阿扎莱购买（每三天10个） 枫丹蔬果贩购买（每三天10个）,"{'九果甘露饮': '烹饪', '雨林沙拉': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/4/4a/9oedxmddgfzu5fq1q8xzy7b012rha95.png/60px-%E5%A2%A9%E5%A2%A9%E6%A1%83.png
material668,枯焦的星蕈,食材,野外采集,"{'食用': '', '效果': '', '为选中的角色恢复': '', '点生命值': '', '应该不会有人表演吃这个回满血吧': '', '部分收集素材的兰那罗有需求': ''}",https://patchwiki.biligame.com/images/ys/thumb/f/fb/7hltsrqhseuibdgevaa532c66tezz0b.png/60px-%E6%9E%AF%E7%84%A6%E7%9A%84%E6%98%9F%E8%95%88.png
material669,星蕈,食材,野外采集 须弥城兰巴德酒馆购买（每三天10个） 阿如村商人阿扎莱处购买（每三天10个）,"{'食用': '', '效果': '', '为选中的角色恢复': '', '点生命值': '', '杂菇荟萃': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/f/f6/8fafxt2hwi60o6r00vghjwpu95652fo.png/60px-%E6%98%9F%E8%95%88.png
material670,须弥蔷薇,食材,野外采集,"{'甘露饵': '炼金合成', '丛林精油': '炼金合成', '治草药剂': '炼金合成', '兰巴德鱼卷': '烹饪', '帕蒂沙兰布丁': '烹饪', '枣椰蜜糖': '烹饪', '蔷薇奶糊': '烹饪', '雨林沙拉': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/f/f4/l0rtmtunohm69199mayn1pc1s38bp71.png/60px-%E9%A1%BB%E5%BC%A5%E8%94%B7%E8%96%87.png
material671,活化的星蕈,食材,野外采集,"{'食用': '', '效果': '', '为选中的角色恢复': '', '点生命值': '', '部分收集素材的兰那罗有需求': ''}",https://patchwiki.biligame.com/images/ys/thumb/4/4a/4rsjkc96324qq18n6y2363r6v6llo7r.png/60px-%E6%B4%BB%E5%8C%96%E7%9A%84%E6%98%9F%E8%95%88.png
material672,香辛果,食材,野外采集 须弥城杂货店购买（每三天10个） 大巴扎香料商人朱特处购买（每三天10个） 梦中的桓那兰那兰玛尼处购买（每三天10个）,"{'香辛料': '加工', '甘露饵': '炼金合成'}",https://patchwiki.biligame.com/images/ys/thumb/8/87/gd9887o22x8ccpv5bfffe58gzv9fx2o.png/60px-%E9%A6%99%E8%BE%9B%E6%9E%9C.png
material673,秃秃豆,食材,杂货店购买 阿如村商人阿扎莱处购买 须弥餐馆购买 （兰巴德酒馆） 纳塔杂货店购买,"{'卡苏莱砂锅': '烹饪', '火焰炖肉': '烹饪', '炸虾豆球': '烹饪', '绿汁脆球': '烹饪', '脆饼珐提': '烹饪', '薄荷豆汤': '烹饪', '阿如拌饭': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/c/cf/an08739yy1sgraq41uihmar3ywy58aa.png/60px-%E7%A7%83%E7%A7%83%E8%B1%86.png
material674,香辛料,食材,须弥城兰巴德酒馆购买（每周10个） 须弥城香料商人朱特购买（每周10个） 奥摩斯港香料商人拉玛购买（每周10个） 化城郭阿什帕齐购买（每周10个） 阿如村商人阿扎莱购买（每周10个） 烹饪加工获得（香辛果*2）,"{'兽米香香': '烹饪', '咖喱虾': '烹饪', '唐杜尔烤鸡': '烹饪', '烤肉卷': '烹饪', '秘香肉团': '烹饪', '绿汁脆球': '烹饪', '萨巴桑炸角': '烹饪', '萨布兹炖肉': '烹饪', '镀金锅': '烹饪', '香辛炸鸡块': '烹饪', '马萨拉芝士球': '烹饪', '黄油鸡': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/7/7f/2gn1wfh9t1cr9pw3ohecgafnsan2nb1.png/60px-%E9%A6%99%E8%BE%9B%E6%96%99.png
material675,鳗肉,食材,野外采集 离岛山城健太处购买（每天10个） （需完成 天下人之章 第二幕） 海祇岛采集 沙漠采集,"{'蒲烧鳗肉': '烹饪', '鳗肉茶泡饭': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/5/52/4xzpwl6g0wxahoamgfgdy0c54y2vlv5.png/60px-%E9%B3%97%E8%82%89.png
material676,海草,食材,野外采集 稻妻志村屋每三日限购十个 须弥城渔民珀姆处购买（每三天10个） 稻妻海域采集,"{'乌冬面': '烹饪', '五宝腌菜': '烹饪', '味噌汤': '烹饪', '活力喵饭': '烹饪', '若竹煮': '烹饪', '荞麦面': '烹饪', '饭团': '烹饪', '鳗肉茶泡饭': '烹饪', '黄油蟹蟹': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/d/d3/m1rn7joznrdkkksbip9wtgsgyf1fh0m.png/60px-%E6%B5%B7%E8%8D%89.png
material677,堇瓜,食材,野外采集 志村屋购买,"{'五宝腌菜': '烹饪', '多多烧': '烹饪', '市井杂煮': '烹饪', '渡来禽肉': '烹饪', '紫苑云霓': '烹饪', '绀田煮': '烹饪', '绯樱天妇罗': '烹饪', '钱汤馒头': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/8/87/24afr0mvpgdqsap4as9w9vub4tmdpnd.png/60px-%E5%A0%87%E7%93%9C.png
material678,「冷鲜肉」,食材,大雪猪王 掉落 雪猪 动物掉落,"{'兽肉': '加工', '稠汁蔬菜炖肉': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/d/d8/3exxpobijyzopo696e8ekw076dk0r10.png/60px-%E3%80%8C%E5%86%B7%E9%B2%9C%E8%82%89%E3%80%8D.png
material679,竹笋,食材,野外采集 璃月港万民堂购买（每三天10个） （帮助： 采集视频 ） 推荐：轻策庄竹林采集,"{'兽骨拉面': '烹饪', '宾至如归': '烹饪', '扣三丝': '烹饪', '文心豆腐': '烹饪', '红烧肉圆': '烹饪', '腌笃鲜': '烹饪', '若竹煮': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/1/16/quula5qydqoks9wngz9iz4gaq2wu977.png/60px-%E7%AB%B9%E7%AC%8B.png
material680,奶油,食材,蒙德城猎鹿人购买（每周10个） 枫丹徳波大酒店购买（每周10个） 那夏镇斯佩兰扎购买（每周10个） 圣火竞技场扎卡小吃摊购买（每周10个） 烹饪加工获得（牛奶*1）,"{'千灵慕斯': '烹饪', '咖啡芭芭露': '烹饪', '夏槲蛋糕': '烹饪', '奶油炖鸡': '烹饪', '奶油蘑菇汤': '烹饪', '奶油鲑鱼汤': '烹饪', '奶香菌菇脆塔': '烹饪', '德波小蛋糕': '', '改良型': '烹饪', '桔桔薄饼': '烹饪', '水乡肉冻': '烹饪', '白汁时蔬烩肉': '烹饪', '白灵果派': '烹饪', '白灵果酿鸡': '烹饪', '白灵蛋卷': '烹饪', '脆脆烤肉': '烹饪', '膨膨冰淇淋': '烹饪', '膨膨泡芙': '烹饪', '蟹黄火腿焗时蔬': '烹饪', '香浓土豆泥': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/c/c6/bjqqoovevcv8t5hlt134n0yyiu6dpfm.png/60px-%E5%A5%B6%E6%B2%B9.png
material681,松果,食材,野外采集,"{'纯洁之水': '', '炼金合成': '', '蒙德土豆饼': '烹饪', '黄油松茸': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/2/22/mthbry56mjpltm1p1gs6y7xg1wa63yz.png/60px-%E6%9D%BE%E6%9E%9C.png
material682,火腿,食材,烹饪加工获得（2兽肉，1盐，5分钟） 蒙德城猎鹿人购买（每周10个） 璃月港万民堂购买（每周10个） 枫丹徳波大酒店购买（每周10个） 枫丹锈舵掌舵人购买（每周10个） 圣火竞技场扎卡小吃摊购买（每周10个） 那夏镇斯佩兰扎购买（每周10个）,"{'仙跳墙': '烹饪', '八宝福禄鸭': '烹饪', '冒险家蛋堡': '烹饪', '冷肉拼盘': '烹饪', '宾至如归': '烹饪', '干锅腊肉': '烹饪', '扣三丝': '烹饪', '文心豆腐': '烹饪', '梅落雪间醉': '烹饪', '繁弦急管': '烹饪', '绝云锅巴': '烹饪', '翡玉什锦袋': '烹饪', '腌笃鲜': '烹饪', '蟹黄火腿焗时蔬': '烹饪', '超级至尊披萨': '烹饪', '鸡豆花': '烹饪', '龙须面': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/6/60/asmajgte9qs3xgk4f58fwjzilev7uti.png/60px-%E7%81%AB%E8%85%BF.png
material683,白萝卜,食材,野外采集 璃月港万民堂购买（每三天10个） 稻妻城志村屋购买（每三天10个）,"{'五宝腌菜': '烹饪', '刺身拼盘': '烹饪', '炸萝卜丸子': '烹饪', '羊杂哈吉斯': '烹饪', '肉满满寿司': '烹饪', '萝卜时蔬汤': '烹饪', '鲜鱼炖萝卜': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/6/65/rf6g9m6hyzx74jb709y49qmttq1amck.png/60px-%E7%99%BD%E8%90%9D%E5%8D%9C.png
material684,胡萝卜,食材,野外采集 采集视频 璃月万民堂 卯师傅 处购买（每三天10个）,"{'红色染料': '制作', '丰年有余': '烹饪', '五宝腌菜': '烹饪', '四方和平': '烹饪', '奶油鲑鱼汤': '烹饪', '水晶虾': '烹饪', '港湾牛肚': '烹饪', '百味一缕': '烹饪', '稠汁蔬菜炖肉': '烹饪', '红烩兽肉': '烹饪', '蜜酱胡萝卜煎肉': '烹饪', '风神杂烩菜': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/7/74/j6ir58t2t7kpc3gxizbdbm0q086p1j9.png/60px-%E8%83%A1%E8%90%9D%E5%8D%9C.png
material685,豆腐,食材,杂货店购买 璃月杂货店购买 稻妻杂货店购买 望泷村清子购买（每周10个） 须弥杂货店购买 轻策庄豆腐坊购买（每三天10个）,"{'味噌汤': '烹饪', '市井杂煮': '烹饪', '文心豆腐': '烹饪', '来来菜': '烹饪', '珍珠翡翠白玉汤': '烹饪', '知足常乐': '烹饪', '蟹黄豆腐': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/6/61/t39bl0k441wgm0chh4nrbgozdx6w134.png/60px-%E8%B1%86%E8%85%90.png
material686,番茄,食材,杂货店购买 蒙德杂货店购买 璃月杂货店购买 稻妻杂货店购买 望泷村每周限购10个 须弥杂货店购买 枫丹蔬果贩购买 纳塔杂货店购买 挪德卡莱杂货店购买,"{'口袋饼': '烹饪', '塔塞斯杂烩': '烹饪', '多彩之森': '烹饪', '挪德卡莱热狗': '烹饪', '松鼠鱼': '烹饪', '渔人吐司': '烹饪', '火火肉酱面': '烹饪', '火焰炖肉': '烹饪', '白淞鲜汤': '烹饪', '稠汁蔬菜炖肉': '烹饪', '纳博内番茄盅': '烹饪', '蛋包饭': '烹饪', '酸汁腌鱼': '烹饪', '阿如拌饭': '烹饪', '黄油鸡': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/3/31/qd2m0gyw938wtdb8bzryjkjzevdy2mv.png/60px-%E7%95%AA%E8%8C%84.png
material687,土豆,食材,杂货店购买 蒙德杂货店购买 璃月杂货店购买 稻妻杂货店购买 望泷村每周限购10个 璃月港商人长顺购买 须弥杂货店购买 纳塔杂货店购买 挪德卡莱杂货店购买,"{'堆高高': '', '烹饪': '', '串烤牛心': '烹饪', '兽肉旋风': '烹饪', '圈圈圆圆': '烹饪', '土豆船': '烹饪', '夹心土豆泥': '烹饪', '奶油鲑鱼汤': '烹饪', '岩港三鲜': '烹饪', '油封鸭腿': '烹饪', '浆果煎肉': '烹饪', '满足沙拉': '烹饪', '炎岩之颂': '烹饪', '炸鱼薯条': '烹饪', '红烩兽肉': '烹饪', '绯樱虾仙贝': '烹饪', '绿汁脆球': '烹饪', '羊杂哈吉斯': '烹饪', '脆脆烤肉': '烹饪', '蒙德土豆饼': '烹饪', '虾肉浓汤': '烹饪', '金丝虾球': '烹饪', '风神杂烩菜': '烹饪', '香浓土豆泥': '烹饪', '马萨拉芝士球': '烹饪', '鲜虾脆薯盏': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/4/49/t46z0wzsxbi019f8mm0h2922r0pnz77.png/60px-%E5%9C%9F%E8%B1%86.png
material688,卷心菜,食材,野外采集 杂货店购买 蒙德杂货店购买 璃月杂货店购买 稻妻杂货店购买 奇怪的丘丘人掉落 须弥杂货店购买 枫丹蔬果贩购买 纳塔杂货店购买 挪德卡莱杂货店购买,"{'什锦炒面': '烹饪', '北地烟熏鸡': '烹饪', '满足沙拉': '烹饪', '炸肉排三明治': '烹饪', '烤蘑菇披萨': '烹饪', '粒果肉汤': '烹饪', '翡玉什锦袋': '烹饪', '脆脆鸡腿堡': '烹饪', '蟹黄火腿焗时蔬': '烹饪', '轻策农家菜': '烹饪', '辣肉窝窝头': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/0/05/5zvptp91xswk6nciiz3ilma7e4ba1je.png/60px-%E5%8D%B7%E5%BF%83%E8%8F%9C.png
material689,培根,食材,蒙德城猎鹿人购买（每周10个） 稻妻城志村屋购买（每周10个） 须弥城兰巴德酒馆购买（每周10个） 枫丹徳波大酒店购买（每周10个） 圣火竞技场扎卡小吃摊购买（每周10个） 那夏镇斯佩兰扎购买（每周10个） 烹饪加工获得（兽肉*2，盐*2）,"{'兽肉旋风': '烹饪', '冷肉拼盘': '烹饪', '多多烧': '烹饪', '纳博内番茄盅': '烹饪', '鱼鱼咏唱派': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/8/8f/451kbsqcx1to2b58e0ggtm3ymkbycop.png/60px-%E5%9F%B9%E6%A0%B9.png
material690,螃蟹,食材,"野外采集 万民堂- 卯师傅 处购买（折扣价215摩拉） 璃月港- 老孙 处购买（240摩拉） 稻妻-离岛- 小畑 处购买（240摩拉） 稻妻-稻妻城- 志村勘兵卫 处购买（折扣价215摩拉） 须弥- 珀姆 处购买（240摩拉） 河岸湖泊海滩采集 须弥- 兰巴德 酒馆购买（240摩拉，折扣价215摩拉） 须弥-奥摩斯港- 布特罗斯 处购买（240摩拉）
枫丹-白淞镇- 安特曼 处购买（240摩拉）","{'蟹黄': '加工', '仙跳墙': '烹饪', '刺身拼盘': '烹饪', '嘟嘟莲海鲜羹': '烹饪', '梅落雪间醉': '烹饪', '蟹黄壳壳烧': '烹饪', '酪香蟹蟹锅': '烹饪', '黄油蟹蟹': '烹饪', '黄金蟹': '烹饪'}",https://patchwiki.biligame.com/images/ys/thumb/b/b5/g081pxwr2ce598zbr8wromn5hknk5lo.png/60px-%E8%9E%83%E8%9F%B9.png
